Job Title,Job Title_0,Job Title_1,Job Title_2,Job Title_3,Job Title_4,Job Title_5,Job Title_6,Job Title_7
Senior Project Engineer,1,0,1,1,0,0,0,1
Front end Developer,1,0,1,1,0,0,1,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Back end Developer,1,0,1,1,0,0,0,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Front end Developer,1,0,1,1,0,0,1,1
Senior Project Engineer,1,0,1,1,0,0,0,1
Back end Developer,1,0,1,1,0,0,0,0
Software Engineer,0,0,0,0,0,0,0,1
Data Analyst,0,0,0,0,0,0,1,0
Front End Developer,1,0,1,1,0,1,0,0
Senior Data Scientist,0,0,1,1,1,0,0,1
Software Developer,0,0,0,0,1,0,1,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Developer,0,0,0,0,1,0,1,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Front End Developer,1,0,1,1,0,1,0,0
Product Manager,0,0,0,0,0,1,1,1
Software Developer,0,0,0,0,1,0,1,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Developer,0,0,0,0,1,0,1,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Front End Developer,1,0,1,1,0,1,0,0
Product Manager,0,0,0,0,0,1,1,1
Software Developer,0,0,0,0,1,0,1,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Developer,0,0,0,0,1,0,1,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Front End Developer,1,0,1,1,0,1,0,0
Product Manager,0,0,0,0,0,1,1,1
Software Developer,0,0,0,0,1,0,1,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Developer,0,0,0,0,1,0,1,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Front End Developer,1,0,1,1,0,1,0,0
Product Manager,0,0,0,0,0,1,1,1
Software Developer,0,0,0,0,1,0,1,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Developer,0,0,0,0,1,0,1,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Front End Developer,1,0,1,1,0,1,0,0
Product Manager,0,0,0,0,0,1,1,1
Software Developer,0,0,0,0,1,0,1,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Developer,0,0,0,0,1,0,1,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Front End Developer,1,0,1,1,0,1,0,0
Product Manager,0,0,0,0,0,1,1,1
Software Developer,0,0,0,0,1,0,1,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Developer,0,0,0,0,1,0,1,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Front End Developer,1,0,1,1,0,1,0,0
Product Manager,0,0,0,0,0,1,1,1
Software Developer,0,0,0,0,1,0,1,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Senior Project Engineer,,,,,,,,
Front end Developer,1,0,1,1,0,0,1,1
Back end Developer,1,0,1,1,0,0,0,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Front end Developer,1,0,1,1,0,0,1,1
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,,,,,,,,
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Back end Developer,1,0,1,1,0,0,0,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Front end Developer,1,0,1,1,0,0,1,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,,,,,,,,
Senior Software Engineer,0,1,0,0,0,1,0,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Front end Developer,1,0,1,1,0,0,1,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Front end Developer,1,0,1,1,0,0,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Back end Developer,1,0,1,1,0,0,0,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Front end Developer,1,0,1,1,0,0,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Back end Developer,1,0,1,1,0,0,0,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Back end Developer,1,0,1,1,0,0,0,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Front end Developer,1,0,1,1,0,0,1,1
Back end Developer,,,,,,,,
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Front end Developer,,,,,,,,
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Senior Project Engineer,,,,,,,,
Front end Developer,1,0,1,1,0,0,1,1
Back end Developer,1,0,1,1,0,0,0,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Front end Developer,1,0,1,1,0,0,1,1
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,,,,,,,,
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Back end Developer,1,0,1,1,0,0,0,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Front end Developer,1,0,1,1,0,0,1,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,,,,,,,,
Senior Software Engineer,0,1,0,0,0,1,0,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Front end Developer,1,0,1,1,0,0,1,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Front end Developer,1,0,1,1,0,0,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Back end Developer,1,0,1,1,0,0,0,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Front end Developer,1,0,1,1,0,0,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Back end Developer,1,0,1,1,0,0,0,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Back end Developer,1,0,1,1,0,0,0,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Front end Developer,1,0,1,1,0,0,1,1
Back end Developer,,,,,,,,
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Front end Developer,,,,,,,,
Front end Developer,1,0,1,1,0,0,1,1
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Back end Developer,1,0,1,1,0,0,0,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Back end Developer,1,0,1,1,0,0,0,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Front end Developer,1,0,1,1,0,0,1,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Back end Developer,1,0,1,1,0,0,0,0
Senior Software Engineer,,,,,,,,
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Front end Developer,1,0,1,1,0,0,1,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Back end Developer,1,0,1,1,0,0,0,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Front end Developer,1,0,1,1,0,0,1,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Front end Developer,1,0,1,1,0,0,1,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Back end Developer,1,0,1,1,0,0,0,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Front end Developer,1,0,1,1,0,0,1,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Front end Developer,1,0,1,1,0,0,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Front end Developer,1,0,1,1,0,0,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Front end Developer,1,0,1,1,0,0,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Front end Developer,1,0,1,1,0,0,1,1
Senior Project Engineer,1,0,1,1,0,0,0,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Project Engineer,1,0,1,1,0,0,0,1
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Front end Developer,1,0,1,1,0,0,1,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Project Engineer,1,0,1,1,0,0,0,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Back end Developer,1,0,1,1,0,0,0,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Front end Developer,1,0,1,1,0,0,1,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Front end Developer,1,0,1,1,0,0,1,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Data Analyst,0,0,0,0,0,0,1,0
Product Manager,0,0,0,0,0,1,1,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Software Developer,0,0,0,0,1,0,1,1
Data Scientist,0,0,1,0,0,0,0,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Software Developer,0,0,0,0,1,0,1,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Product Manager,0,0,0,0,0,1,1,1
Front End Developer,1,0,1,1,0,1,0,0
Director of Data Science,1,0,1,1,0,1,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Data Scientist,0,0,1,0,0,0,0,1
Software Developer,0,0,0,0,1,0,1,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Developer,0,0,0,0,1,0,1,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Front End Developer,1,0,1,1,0,1,0,0
Product Manager,0,0,0,0,0,1,1,1
Software Developer,0,0,0,0,1,0,1,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Developer,0,0,0,0,1,0,1,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Front End Developer,1,0,1,1,0,1,0,0
Product Manager,0,0,0,0,0,1,1,1
Software Developer,0,0,0,0,1,0,1,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Developer,0,0,0,0,1,0,1,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Front End Developer,1,0,1,1,0,1,0,0
Product Manager,0,0,0,0,0,1,1,1
Software Developer,0,0,0,0,1,0,1,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Developer,0,0,0,0,1,0,1,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Front End Developer,1,0,1,1,0,1,0,0
Product Manager,0,0,0,0,0,1,1,1
Software Developer,0,0,0,0,1,0,1,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Developer,0,0,0,0,1,0,1,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Front End Developer,1,0,1,1,0,1,0,0
Product Manager,0,0,0,0,0,1,1,1
Software Developer,0,0,0,0,1,0,1,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Scientist,0,0,1,0,0,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Product Manager,0,0,0,0,0,1,1,1
Software Engineer,0,0,0,0,0,0,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Data Analyst,0,0,0,0,0,0,1,0
Software Developer,0,0,0,0,1,0,1,1
Senior Data Scientist,0,0,1,1,1,0,0,1
Software Engineer,0,0,0,0,0,0,0,1
Front End Developer,1,0,1,1,0,1,0,0
Product Manager,0,0,0,0,0,1,1,1
Software Developer,0,0,0,0,1,0,1,1
Data Analyst,0,0,0,0,0,0,1,0
Software Engineer,0,0,0,0,0,0,0,1
Director of Data Science,1,0,1,1,0,1,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Front end Developer,1,0,1,1,0,0,1,1
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Back end Developer,1,0,1,1,0,0,0,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Back end Developer,1,0,1,1,0,0,0,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Front end Developer,1,0,1,1,0,0,1,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Back end Developer,1,0,1,1,0,0,0,0
Senior Software Engineer,,,,,,,,
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Software Engineer,0,1,0,0,0,1,0,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Full Stack Engineer,1,0,1,1,0,0,1,0
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
Senior Project Engineer,1,0,1,1,0,0,0,1
Front end Developer,1,0,1,1,0,0,1,1
Software Engineer Manager,1,0,1,0,1,1,1,1
Senior Software Engineer,0,1,0,0,0,1,0,0
Back end Developer,1,0,1,1,0,0,0,0
Full Stack Engineer,1,0,1,1,0,0,1,0
